School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Francis Borgia,0.76,1.11,1.87,2,1,1
Father Tolton,1.23,0.51,1.74,1,4,2
Bishop DuBourg,-0.11,1.04,0.92,9,2,3
Laquey,0.03,0.51,0.54,8,3,4
Maryville,0.72,-0.45,0.28,3,10,5
Summit Christian Academy,0.15,-0.15,-0.01,6,6,6
Metro,-0.53,0.32,-0.21,13,5,7
Gateway Science Charter,0.11,-0.36,-0.25,7,8,8
Cristo Rey,0.62,-0.97,-0.35,4,16,9
Brentwood,0.26,-0.66,-0.39,5,15,10
Duchesne,-0.43,-0.44,-0.86,12,9,11
Lutheran (Kansas City),-0.29,-0.66,-0.94,11,14,12
Valley Park,-0.6,-0.57,-1.17,14,11,13
New Covenant Academy,-1.23,-0.3,-1.53,18,7,14
Smithton,-1.01,-0.61,-1.62,17,12,15
Fatima,-0.21,-1.41,-1.63,10,19,16
Winfield,-0.83,-1.24,-2.07,16,17,17
Missouri Military Academy,-1.57,-0.63,-2.2,19,13,18
Lone Jack,-0.82,-1.39,-2.22,15,18,19
Knob Noster,-1.88,-1.62,-3.5,21,20,20
Maplewood-Richmond Hts.,-1.75,-2.04,-3.78,20,22,21
Canton,-2.09,-2.03,-4.12,23,21,22
Green Ridge,-1.95,-2.48,-4.43,22,24,23
STEAM Academy,-2.18,-2.31,-4.49,24,23,24
Dixon,-2.19,-2.99,-5.18,25,26,25
Crossroads College Preparatory,-2.94,-2.94,-5.88,27,25,26
Elsberry,-2.96,-3.28,-6.24,28,27,27
Cameron,-3.22,-3.95,-7.16,30,30,28
Crocker,-2.8,-4.42,-7.22,26,31,29
Fair Grove,-4.01,-3.42,-7.43,34,28,30
Cole Camp,-4.15,-3.71,-7.85,36,29,31
St. Paul Lutheran (Farmington),-3.77,-4.54,-8.32,33,32,32
Cardinal Ritter,-3.11,-5.45,-8.56,29,36,33
La Monte,-3.74,-5.01,-8.75,32,33,34
Hancock,-3.61,-5.36,-8.97,31,35,35
McKinley Classical Leadership,-4.13,-5.09,-9.21,35,34,36
Paseo Academy,-4.18,-6.93,-11.1,37,38,37
Iberia,-5.52,-6.52,-12.04,38,37,38
Calvary Lutheran,-6.43,-7.6,-14.03,39,39,39
