School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Westminster Christian Academy,1.32,1.91,3.23,1,1,1
Marshall,0.82,1.41,2.23,4,3,2
Orchard Farm,0.25,1.66,1.91,10,2,3
Affton,0.99,0.9,1.89,2,5,4
Osage,0.86,0.85,1.7,3,7,5
Perryville,0.44,1.12,1.56,8,4,6
Bayless,0.32,0.77,1.1,9,8,7
Excelsior Springs,0.5,0.36,0.87,7,9,8
Principia,0.01,0.85,0.86,12,6,9
Barstow,0.2,0.3,0.5,11,11,10
Helias Catholic,0.69,-0.32,0.37,6,20,11
Harrisonville,-0.12,0.36,0.24,13,10,12
Fulton,0.75,-0.69,0.06,5,25,13
Oak Grove,-0.26,0.09,-0.16,14,13,14
St. Pius X (Festus),-0.28,0.04,-0.25,15,15,15
Odessa,-0.3,-0.15,-0.45,17,16,16
Center,-0.77,0.08,-0.69,21,14,17
Sacred Heart,-0.29,-0.44,-0.73,16,22,18
Logan-Rogersville,-0.99,0.26,-0.74,25,12,19
St. Charles,-0.68,-0.15,-0.83,20,17,20
Southern Boone,-0.5,-0.5,-1.0,19,24,21
Bishop LeBlond,-0.78,-0.45,-1.22,22,23,22
St. Charles West,-1.0,-0.22,-1.23,26,18,23
Northeast (Kansas City),-1.38,-0.26,-1.64,33,19,24
Kirksville,-1.2,-0.43,-1.64,30,21,25
Veritas Christian Academy,-0.93,-0.74,-1.68,23,26,26
St. Pius X (Kansas City),-1.12,-0.83,-1.94,28,27,27
Monett,-1.21,-1.03,-2.23,31,30,28
Wright City,-1.28,-1.11,-2.39,32,32,29
Soldan International Studies,-0.94,-1.58,-2.52,24,35,30
Cassville,-1.91,-0.85,-2.77,39,28,31
Mexico,-1.12,-1.91,-3.03,29,40,32
Chillicothe,-1.07,-2.06,-3.13,27,41,33
Boonville,-2.22,-1.11,-3.32,46,31,34
Savannah,-2.36,-0.98,-3.33,49,29,35
Marshfield,-1.89,-1.45,-3.34,38,33,36
Fredericktown,-0.48,-2.88,-3.36,18,44,37
University City,-1.86,-1.72,-3.58,37,37,38
Greenwood,-1.85,-1.74,-3.6,36,38,39
St. Paul Lutheran (Concordia),-2.11,-1.64,-3.76,43,36,40
Pleasant Hill,-2.28,-1.54,-3.82,48,34,41
North County,-2.07,-1.89,-3.96,41,39,42
Clinton,-1.49,-2.67,-4.16,34,42,43
Gateway,-2.15,-2.82,-4.97,44,43,44
Moberly,-2.09,-3.26,-5.35,42,45,45
Roosevelt,-1.95,-3.81,-5.77,40,47,46
Benton,-1.8,-4.08,-5.87,35,49,47
Aurora,-2.23,-3.88,-6.11,47,48,48
Lutheran North,-2.21,-4.35,-6.57,45,50,49
Lafayette (St. Joseph),-3.27,-3.72,-7.0,50,46,50
Jennings,-6.36,-7.85,-14.21,51,51,51
